"loan_amnt","term","int_rate","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","collections_12_mths_ex_med","application_type","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","has_major_derog","has_delinq","has_public_record","has_credit_summary","earliest_cr_line_age_years","employed_flag","home_ownership.MORTGAGE","home_ownership.OTHER","home_ownership.OWN","purpose.credit_card","purpose.debt_consolidation","purpose.home_improvement","annual_inc_log","pub_rec_flag","verification_status.Source.Verified","verification_status.Verified"
15000," 36 months",6.24,"OR",11.1,0,0,10,23285,81.7,20,0,"INDIVIDUAL",0,0,28302,28500,0,0,0,1,33.4986301369863,1,0,0,0,1,0,0,11.2897944135779,0,1,0
12000," 36 months",12.99,"VA",13.39,1,0,9,5061,42.9,10,0,"INDIVIDUAL",0,0,10216,11800,0,1,0,1,15.4986301369863,1,0,0,0,1,0,0,10.8590182281479,0,0,0
4000," 36 months",10.99,"PA",23.72,0,0,13,5366,62.4,21,0,"INDIVIDUAL",0,0,131837,8600,0,0,0,1,27.1643835616438,1,1,0,0,0,1,0,10.8197982842103,0,0,0
35000," 36 months",14.33,"NY",11.92,0,0,6,27930,91.6,16,0,"INDIVIDUAL",0,0,47926,30500,0,0,0,1,39.3315068493151,1,0,0,1,1,0,0,11.8350162104899,0,0,1
20000," 36 months",12.49,"NC",8.4,0,0,5,26636,67.4,12,0,"INDIVIDUAL",0,0,39046,39500,1,1,0,1,26.3315068493151,1,0,0,0,1,0,0,11.9829353441964,0,1,0
3000," 36 months",14.99,"GA",27.91,0,0,10,16301,97.6,22,0,"INDIVIDUAL",0,62,59636,16700,1,1,0,1,25.827397260274,1,0,0,0,0,1,0,10.9214500048209,0,0,1
10000," 36 months",7.89,"WA",12.46,1,0,7,26747,83.6,12,0,"INDIVIDUAL",0,0,40284,32000,0,1,0,1,39.9972602739726,1,0,0,1,1,0,0,11.5129354649202,0,1,0
25000," 60 months",9.17,"NC",17.74,0,2,28,39376,27,54,0,"INDIVIDUAL",0,0,389440,146100,0,0,0,1,30.4164383561644,1,1,0,0,0,1,0,11.8844959179307,0,1,0
10000," 36 months",8.9,"OH",27.6,0,0,13,11117,86.2,16,0,"INDIVIDUAL",0,0,44289,12900,0,0,0,1,19.3315068493151,1,0,0,0,1,0,0,10.5966597327836,0,1,0
25000," 60 months",10.99,"MD",20.05,0,0,9,10256,29.6,14,0,"INDIVIDUAL",0,0,281698,34700,0,0,0,1,21.3315068493151,1,1,0,0,0,1,0,11.2252567257629,0,0,0
18000," 36 months",11.53,"NV",20.31,0,0,9,12502,91.9,16,0,"INDIVIDUAL",0,0,15118,13600,0,0,0,1,21.4164383561644,1,0,0,0,0,1,0,10.8197982842103,0,1,0
11000," 60 months",11.49,"NY",1.68,0,3,6,1407,11.1,9,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,19.4986301369863,1,0,0,0,0,0,0,10.2597974298461,0,0,0
7125," 36 months",18.25,"NH",21.81,0,0,5,7402,85.1,6,0,"INDIVIDUAL",0,0,15239,8700,0,0,0,1,23.3315068493151,1,0,0,1,0,1,0,10.2750855911327,0,0,0
18000," 36 months",10.16,"IL",26.83,0,1,18,17965,46.8,35,0,"INDIVIDUAL",0,0,274339,38400,0,0,0,1,26.3315068493151,1,1,0,0,1,0,0,11.2644769261024,0,0,0
18600," 60 months",18.25,"CA",29.29,0,0,15,33036,59.4,27,0,"INDIVIDUAL",0,0,379336,55600,0,0,0,1,24.827397260274,1,0,0,1,0,1,0,11.3266079348989,0,1,0
16325," 36 months",18.99,"TX",17.13,1,3,22,47949,63.8,51,0,"INDIVIDUAL",1,127,185969,75100,1,1,0,1,30.9123287671233,1,0,0,0,0,1,0,11.3504183001091,0,0,1
19800," 60 months",12.99,"OH",14.3,1,0,12,16773,38.5,34,0,"INDIVIDUAL",0,0,118454,43600,1,1,0,1,30.1643835616438,1,1,0,0,0,1,0,11.1982284186668,0,0,0
5000," 36 months",9.99,"MN",32.42,0,0,10,35666,63,13,0,"INDIVIDUAL",0,0,35666,56600,1,1,0,1,28.1643835616438,0,0,0,0,1,0,0,10.4487435881066,0,0,1
16000," 36 months",8.39,"NC",27.57,0,0,10,16405,64.8,32,0,"INDIVIDUAL",0,0,68313,25300,0,0,0,1,24.827397260274,1,0,0,0,0,1,0,10.5966597327836,0,0,0
15000," 60 months",13.65,"GA",11.09,0,1,19,18252,55.3,29,0,"INDIVIDUAL",0,455,136037,33000,1,1,0,1,26.4164383561644,1,1,0,0,1,0,0,11.1562648066437,0,1,0
27000," 60 months",19.52,"LA",11.11,0,0,4,0,0,11,0,"INDIVIDUAL",0,0,205158,15900,0,0,0,1,21.9972602739726,1,1,0,0,0,0,0,11.3964028846062,0,0,1
25600," 60 months",20.99,"MD",24.04,0,0,6,10115,94.5,18,0,"INDIVIDUAL",0,0,50160,10700,0,1,0,1,20.827397260274,1,0,0,0,0,1,0,11.0186455364637,0,0,1
28000," 60 months",23.99,"TX",27.36,1,2,11,12657,64.9,35,0,"INDIVIDUAL",0,0,268928,19500,0,1,0,1,31.2465753424658,1,0,0,1,0,0,1,11.0821579333748,0,1,0
5000," 36 months",9.99,"SC",23.21,3,0,15,23846,53.1,28,0,"INDIVIDUAL",0,158,112004,44900,1,1,0,1,28.7506849315069,1,0,0,1,0,0,1,11.2252567257629,0,0,1
8000," 36 months",12.12,"FL",19.13,0,0,11,11387,49.1,17,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,30.9123287671233,1,0,0,0,0,0,0,11.1562648066437,0,0,0
24000," 60 months",17.57,"NJ",19.82,0,0,9,36459,92.8,15,0,"INDIVIDUAL",0,0,369494,39300,0,0,0,1,27.9972602739726,1,0,0,0,1,0,0,12.1547846142867,0,0,1
22850," 36 months",6.03,"GA",28.72,0,0,14,87180,95.4,28,0,"INDIVIDUAL",0,0,520277,89900,0,0,0,1,29.2465753424658,1,0,0,0,1,0,0,12.2185001037881,0,0,1
20000," 36 months",7.89,"WV",24.19,0,0,9,34002,90.4,36,0,"INDIVIDUAL",0,0,158431,37600,0,0,0,1,30.0794520547945,1,0,0,1,0,1,0,11.2252567257629,0,1,0
6000," 36 months",7.51,"NY",6.64,0,1,8,5999,19.5,16,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,21.9972602739726,1,0,0,0,0,1,0,10.7144399907278,0,0,0
10000," 36 months",9.67,"CA",18.74,0,0,13,19469,57.1,20,0,"INDIVIDUAL",0,0,110988,34100,0,1,0,1,25.6657534246575,1,1,0,0,0,1,0,10.5447359923049,0,0,0
6400," 36 months",8.9,"GA",14.51,0,0,13,5723,44,35,0,"INDIVIDUAL",0,0,44607,13000,0,0,0,1,24.6657534246575,1,0,0,0,1,0,0,10.7144399907278,0,0,0
2000," 36 months",21.98,"CO",11.69,0,0,1,730,73,8,0,"INDIVIDUAL",0,0,730,1000,1,1,0,1,17.9123287671233,0,0,0,0,0,1,0,9.05028898382796,0,0,1
16000," 60 months",16.99,"PA",18.35,0,0,11,19306,68.5,16,0,"INDIVIDUAL",0,0,28777,28200,0,0,0,1,24.4986301369863,1,0,0,0,0,1,0,10.9151066458675,0,1,0
20275," 60 months",25.8,"NV",16.71,0,0,12,7510,65.3,28,0,"INDIVIDUAL",0,0,24769,11500,0,0,0,1,26.2465753424658,1,0,0,0,0,0,0,10.7890922470779,0,1,0
10000," 36 months",9.17,"SC",21,0,0,5,8461,69.9,16,0,"INDIVIDUAL",0,0,108338,12100,1,1,0,1,31.827397260274,1,1,0,0,0,0,0,11.1562648066437,0,0,1
25000," 60 months",15.41,"CA",7.93,0,0,6,19904,48.8,6,0,"INDIVIDUAL",0,0,19904,40800,0,0,0,1,20.4164383561644,1,0,0,0,0,1,0,11.2402764937522,0,1,0
6500," 36 months",15.41,"WI",9.6,0,0,15,6152,41.9,20,0,"INDIVIDUAL",0,0,39478,14700,0,0,1,1,18.1643835616438,1,0,0,0,0,1,0,10.0858507751287,1,1,0
20000," 60 months",9.99,"MD",10.94,4,0,19,4912,13.8,36,0,"INDIVIDUAL",0,0,175290,35600,1,1,0,1,35.9972602739726,1,1,0,0,0,1,0,11.6952553550628,0,1,0
5000," 36 months",9.99,"NY",20.34,0,0,12,25865,83.7,21,0,"INDIVIDUAL",0,0,47365,30900,1,1,1,1,24.7506849315069,1,0,0,1,0,0,0,11.9183972397228,1,1,0
16000," 36 months",7.89,"MN",12.15,1,0,12,19241,71.5,24,0,"INDIVIDUAL",0,0,525082,26900,0,1,0,1,28.9972602739726,1,1,0,0,1,0,0,11.7360770162524,0,1,0
14250," 60 months",9.17,"MO",29.42,0,0,6,3007,16.7,23,0,"INDIVIDUAL",0,0,162429,18000,0,0,0,1,23.0794520547945,1,1,0,0,0,1,0,10.5713425658087,0,0,0
12925," 60 months",10.49,"MO",29.14,0,0,6,5866,47.3,19,0,"INDIVIDUAL",0,0,27223,12400,0,0,0,1,24.9972602739726,1,1,0,0,0,1,0,10.7364184143654,0,1,0
15000," 60 months",18.55,"CA",5.38,0,1,9,14344,31.3,22,0,"INDIVIDUAL",0,0,19252,45800,0,0,0,1,28.9972602739726,1,0,0,0,0,1,0,11.7519502394255,0,0,1
20000," 36 months",6.92,"AL",29.02,0,0,13,33104,77.5,32,0,"INDIVIDUAL",0,0,181229,42700,0,0,0,1,36.827397260274,0,1,0,0,0,1,0,11.3350062038375,0,0,1
30000," 60 months",13.11,"NJ",9.02,1,0,8,23734,48.7,27,0,"INDIVIDUAL",0,0,534936,48751,1,1,0,1,27.9123287671233,1,1,0,0,0,1,0,12.1807599657379,0,0,1
28000," 36 months",5.32,"TX",3.55,0,0,7,30619,50.5,30,0,"INDIVIDUAL",0,0,138470,60600,1,1,0,1,26.4986301369863,1,1,0,0,1,0,0,11.9640074537369,0,1,0
7200," 36 months",18.55,"CA",24.07,0,1,10,12708,91.4,24,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,26.0794520547945,1,0,0,0,0,1,0,11.1562648066437,0,0,0
12625," 36 months",6.03,"CA",6.01,0,0,12,5775,25.2,30,0,"INDIVIDUAL",0,0,202922,22900,0,0,0,1,25.1643835616438,1,1,0,0,0,1,0,11.8981946684588,0,1,0
16400," 36 months",14.47,"OR",18.61,0,0,11,12270,78.2,21,0,"INDIVIDUAL",0,0,164637,15700,0,0,0,1,20.3315068493151,1,0,0,1,0,1,0,10.7995959850478,0,0,1
20000," 36 months",6.62,"VA",14.55,0,0,14,20975,57.2,37,0,"INDIVIDUAL",0,0,210667,36700,0,1,0,1,39.827397260274,1,1,0,0,1,0,0,11.2515736877645,0,0,1
9950," 36 months",18.55,"TX",33.25,0,0,15,14014,56.1,53,0,"INDIVIDUAL",0,91,42819,25000,1,1,0,1,35.4986301369863,0,1,0,0,0,1,0,10.0858507751287,0,0,1
10500," 36 months",13.98,"NY",25.15,0,1,5,652,15.9,21,0,"INDIVIDUAL",0,0,39239,4100,1,1,0,1,22.2465753424658,1,0,0,1,0,1,0,11.1272776899325,0,0,0
10000," 36 months",8.18,"MO",17.59,0,1,14,17686,65.7,22,0,"INDIVIDUAL",0,0,32382,26900,0,0,0,1,21.2465753424658,1,0,0,0,1,0,0,10.8396005193574,0,0,1
15000," 36 months",6.89,"AZ",7.02,0,0,9,1216,7.7,21,0,"INDIVIDUAL",0,0,175824,15800,0,0,0,1,27.4164383561644,1,0,0,1,0,1,0,11.1272776899325,0,1,0
11400," 36 months",13.33,"MD",31.78,0,1,13,22217,65.2,18,0,"INDIVIDUAL",0,0,66674,34100,0,1,0,1,17.827397260274,1,0,0,0,0,1,0,11.1562648066437,0,1,0
9800," 36 months",11.44,"NY",5.82,0,0,6,4813,65,7,0,"INDIVIDUAL",0,0,4813,7400,0,0,0,1,15.1643835616438,1,0,0,0,1,0,0,10.4341452149305,0,0,0
12000," 60 months",17.76,"IL",25.08,0,0,20,5491,77.3,43,0,"INDIVIDUAL",0,0,98175,7100,0,0,1,1,31.5835616438356,1,0,0,0,1,0,0,10.9331248267007,1,0,1
15000," 36 months",11.53,"AR",24.37,2,1,7,8265,93.9,16,0,"INDIVIDUAL",0,0,151135,8800,0,1,0,1,19.7506849315069,1,1,0,0,0,1,0,10.7144399907278,0,0,1
1500," 36 months",23.43,"MD",16.54,0,2,11,8742,57.9,17,0,"INDIVIDUAL",0,0,8742,15100,0,0,0,1,20.1643835616438,0,0,0,0,0,1,0,9.52522410185311,0,1,0
20150," 60 months",18.84,"NC",23.03,0,0,11,23715,68.5,23,0,"INDIVIDUAL",0,0,125275,34600,0,0,0,1,26.2465753424658,1,1,0,0,0,1,0,10.7789771230064,0,1,0
14075," 36 months",13.99,"CA",25.08,0,0,12,22595,79,21,0,"INDIVIDUAL",0,0,38696,28600,0,0,0,1,25.9123287671233,1,0,0,0,0,1,0,10.5966597327836,0,1,0
24000," 60 months",12.29,"NY",9.41,0,0,10,9656,57.1,13,0,"INDIVIDUAL",0,0,14462,16900,0,0,1,1,31.4986301369863,1,1,0,0,0,1,0,11.4510606994934,1,0,1
9000," 36 months",12.29,"VA",27.42,0,0,8,8847,52,30,0,"INDIVIDUAL",0,0,413477,17000,0,0,0,1,23.827397260274,1,1,0,0,0,1,0,11.002116507732,0,0,0
5000," 36 months",10.59,"MI",18.61,0,3,16,17314,58.5,28,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,46.9123287671233,1,1,0,0,0,0,0,10.9778242249921,0,0,0
13000," 36 months",17.57,"IL",16.51,0,2,12,11681,81.7,21,0,"INDIVIDUAL",0,0,174047,14300,1,1,0,1,30.5835616438356,1,1,0,0,0,1,0,10.7995959850478,0,1,0
8000," 36 months",13.35,"NH",16.04,1,0,7,7336,74.1,24,0,"INDIVIDUAL",0,0,264038,9900,1,1,0,1,24.4986301369863,1,1,0,0,0,0,1,11.4295547255373,0,0,1
1100," 36 months",16.29,"CA",23.61,0,1,12,10389,59.4,35,0,"INDIVIDUAL",0,95,21358,17500,1,1,0,1,29.9123287671233,1,0,0,1,0,0,1,10.5966597327836,0,0,0
7675," 36 months",17.86,"GA",24.84,1,0,11,19892,32.7,26,0,"INDIVIDUAL",0,0,89972,60800,0,1,0,1,37.3315068493151,1,0,0,0,0,1,0,10.1658902778025,0,0,0
11925," 60 months",17.14,"FL",30.23,0,0,11,8910,27.3,22,0,"INDIVIDUAL",0,0,34633,32600,0,0,1,1,23.3315068493151,1,0,0,0,0,0,0,10.5966597327836,1,1,0
7200," 36 months",9.17,"FL",24.71,1,0,11,571,2.7,19,0,"INDIVIDUAL",0,0,23467,20900,0,1,0,1,17.4986301369863,1,0,0,0,1,0,0,10.3089859934221,0,1,0
20000," 60 months",11.53,"CA",5.35,0,3,9,11344,30.3,27,0,"INDIVIDUAL",0,0,49462,37500,0,0,1,1,25.3315068493151,1,0,0,0,0,1,0,11.7752974217158,1,0,0
10000," 36 months",12.99,"TX",16.46,0,1,11,27360,51.5,25,0,"INDIVIDUAL",0,0,296890,53100,0,1,0,1,28.827397260274,1,1,0,0,0,1,0,11.571203807012,0,0,1
14050," 60 months",22.99,"NJ",39.56,0,0,7,20334,93.7,11,0,"INDIVIDUAL",0,0,37428,21700,0,0,0,1,19.4164383561644,1,0,0,0,0,1,0,10.6454487065059,0,1,0
19000," 36 months",16.99,"CA",25.54,0,0,20,15645,71.8,54,0,"INDIVIDUAL",0,0,25447,21800,0,0,1,1,31.3315068493151,1,0,0,0,0,1,0,11.002116507732,1,0,0
35000," 60 months",18.25,"SC",37.16,0,0,14,31592,83.1,30,0,"INDIVIDUAL",0,0,263540,38000,0,0,1,1,30.1643835616438,1,1,0,0,0,1,0,11.4186257744496,1,0,1
3000," 36 months",13.99,"NY",15.91,1,5,11,3356,43,26,0,"INDIVIDUAL",0,0,17312,7825,1,1,1,1,22.5835616438356,1,1,0,0,0,1,0,10.7831350467114,1,0,0
18700," 60 months",24.99,"OH",29.33,0,0,8,8593,68.2,16,0,"INDIVIDUAL",0,0,147495,12600,0,1,0,1,18.9123287671233,1,1,0,0,0,1,0,10.8590182281479,0,1,0
1600," 36 months",9.76,"CA",2.17,4,0,8,3511,26.8,8,0,"INDIVIDUAL",0,0,7310,13100,1,1,0,1,20.827397260274,1,0,0,0,0,0,0,11.4075760603618,0,1,0
6000," 36 months",12.61,"GA",0.6,1,2,2,1906,34.7,9,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,20.1643835616438,1,0,0,0,0,0,0,10.5495693306696,0,1,0
7000," 36 months",12.99,"OH",19.76,1,2,12,8633,49.9,29,0,"INDIVIDUAL",0,0,144169,17300,1,1,0,1,31.1643835616438,1,1,0,0,0,0,1,10.7144399907278,0,1,0
10000," 36 months",11.99,"CA",23.02,2,0,13,14486,61.4,23,0,"INDIVIDUAL",0,0,42909,23600,1,1,0,1,22.0794520547945,1,0,0,0,1,0,0,11.002116507732,0,0,0
8000," 36 months",9.99,"MI",20.64,0,1,13,9109,67,42,0,"INDIVIDUAL",0,1820,158556,13600,0,0,1,1,26.3315068493151,1,1,0,0,1,0,0,11.1562648066437,1,1,0
19000," 36 months",7.69,"CA",9.75,0,0,14,17255,55.8,32,0,"INDIVIDUAL",0,0,374293,30900,0,1,0,1,38.5835616438356,1,1,0,0,0,1,0,11.7360770162524,0,0,0
12000," 36 months",9.17,"IL",5.38,0,0,6,11621,79.6,19,0,"INDIVIDUAL",0,0,11621,14600,1,1,1,1,25.7506849315069,1,0,0,1,0,1,0,11.4927329616823,1,0,0
15125," 36 months",13.98,"PA",15.65,0,1,16,10346,67.2,24,0,"INDIVIDUAL",0,0,16853,15400,1,1,0,1,36.3315068493151,1,0,0,0,0,1,0,10.9241563175902,0,0,0
6650," 36 months",17.14,"FL",17.1,0,1,9,13132,54,11,0,"INDIVIDUAL",0,0,16153,24300,0,0,0,1,23.9123287671233,1,0,0,0,0,1,0,10.3417747410115,0,0,0
8800," 36 months",18.55,"TN",23.28,0,1,11,5735,46.6,22,0,"INDIVIDUAL",0,0,37093,12300,1,1,0,1,20.6657534246575,1,0,0,0,0,1,0,10.8197982842103,0,0,0
17200," 60 months",17.57,"OH",27.91,0,0,13,18290,77.5,24,0,"INDIVIDUAL",0,0,89516,23600,0,1,0,1,25.827397260274,1,1,0,0,0,1,0,10.6689786502192,0,0,0
24000," 60 months",12.12,"TX",11.58,0,0,13,2938,5.9,25,0,"INDIVIDUAL",0,0,33357,49822,0,0,0,1,26.1643835616438,1,0,0,0,0,0,0,11.4616426968431,0,1,0
12000," 60 months",16.49,"CA",17.68,1,0,7,3500,100,11,0,"INDIVIDUAL",0,0,53777,3500,0,1,0,1,20.3315068493151,1,0,0,0,0,1,0,11.3266079348989,0,0,1
19200," 36 months",7.49,"CA",9.51,0,1,9,17336,71.9,14,0,"INDIVIDUAL",0,0,19985,24100,0,1,0,1,24.4164383561644,1,0,0,0,1,0,0,11.0821579333748,0,1,0
6000," 36 months",7.89,"PA",25.88,0,1,19,29911,68.1,29,0,"INDIVIDUAL",0,0,264840,43900,0,0,1,1,24.9123287671233,1,1,0,0,0,0,1,11.4721138870624,1,0,1
9000," 36 months",10.99,"PA",27.34,0,0,6,7955,66.8,7,0,"INDIVIDUAL",0,0,30241,11900,0,0,0,1,18.7506849315069,1,0,0,1,0,1,0,10.3735224312936,0,0,0
20000," 60 months",14.65,"NY",18.56,0,0,10,16258,79.7,27,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,27.2465753424658,1,1,0,0,0,1,0,11.002116507732,0,0,1
20000," 36 months",9.99,"NY",26.05,0,0,11,33977,66.1,22,0,"INDIVIDUAL",0,0,181336,51400,0,0,0,1,31.9123287671233,1,1,0,0,0,1,0,10.8396005193574,0,1,0
11750," 36 months",9.99,"KS",21.39,0,0,6,7164,45.6,14,0,"INDIVIDUAL",0,0,12005,15700,0,0,0,1,19.9972602739726,1,0,0,1,1,0,0,10.0654346185511,0,0,0
18000," 36 months",9.99,"CO",4.7,0,0,3,0,0,9,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,26.0794520547945,1,1,0,0,0,1,0,11.8494048444231,0,0,1
19600," 36 months",5.32,"NY",25.22,0,0,12,6195,26.6,44,0,"INDIVIDUAL",0,0,24698,23300,0,1,1,1,42.1643835616438,0,1,0,0,0,0,0,11.002116507732,1,0,0
15000," 36 months",13.33,"TN",15.78,0,1,11,14204,88.2,12,0,"INDIVIDUAL",0,0,30673,16100,0,0,0,1,18.2465753424658,1,1,0,0,0,1,0,11.002116507732,0,1,0
10250," 36 months",7.29,"IL",5.43,0,0,6,11112,63.5,9,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,22.4164383561644,1,0,0,0,1,0,0,10.9150339172724,0,1,0
20000," 36 months",12.29,"NJ",17.36,0,0,16,18932,80.2,18,0,"INDIVIDUAL",0,0,295754,23600,0,0,1,1,24.827397260274,1,1,0,0,1,0,0,11.6952553550628,1,1,0
9750," 36 months",11.14,"PA",15.68,0,0,6,13049,65.6,13,0,"INDIVIDUAL",0,0,13049,19900,0,0,0,1,24.4986301369863,1,0,0,0,1,0,0,10.2750855911327,0,0,0
13000," 36 months",13.33,"NJ",13.58,0,0,24,32580,45.8,51,0,"INDIVIDUAL",0,0,32580,67900,0,0,1,1,47.2465753424658,1,0,0,0,0,0,0,11.2252567257629,1,1,0
4600," 36 months",6.62,"IL",4.6,0,1,10,14010,22,21,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,25.5835616438356,1,0,0,0,0,1,0,11.4075760603618,0,1,0
20000," 60 months",13.18,"TX",12.02,0,0,5,13269,99,14,0,"INDIVIDUAL",0,191,17272,13400,0,0,0,1,24.1643835616438,1,0,0,0,1,0,0,10.9151066458675,0,1,0
11075," 60 months",17.86,"WA",39.84,0,0,8,24538,73.7,14,0,"INDIVIDUAL",0,0,114749,33300,0,1,0,1,47.0794520547945,0,1,0,0,1,0,0,10.5187002182882,0,0,1
7000," 36 months",7.9,"CA",5.97,0,1,6,12718,27.6,10,0,"INDIVIDUAL",0,0,12718,46100,0,0,0,1,20.0794520547945,1,0,0,0,1,0,0,11.2252567257629,0,0,0
20000," 36 months",7.26,"TX",13.18,0,0,12,14121,53.3,29,0,"INDIVIDUAL",0,0,161242,26500,0,0,0,1,15.5835616438356,1,0,0,1,1,0,0,11.1562648066437,0,1,0
21250," 36 months",15.95,"CA",21.69,0,1,24,26066,36.8,44,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,30.4986301369863,1,0,0,0,1,0,0,10.9331248267007,0,0,1
10000," 36 months",10.65,"TX",11.41,0,2,7,15606,88,14,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,29.6657534246575,1,0,0,0,0,1,0,10.7144399907278,0,0,0
2000," 36 months",14.79,"PA",23.16,0,2,20,5053,66.5,30,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,21.0794520547945,1,0,0,0,0,0,0,10.8197982842103,0,0,0
15000," 36 months",8.67,"MA",13.82,0,0,7,13232,87.1,15,0,"INDIVIDUAL",0,0,27618,15200,0,1,0,1,26.3315068493151,1,0,0,0,1,0,0,10.7685060424327,0,0,0
35000," 36 months",11.53,"IL",13.46,0,0,10,44597,56.8,34,0,"INDIVIDUAL",0,0,260323,78500,0,0,0,1,30.2465753424658,1,1,0,0,1,0,0,11.8277435040537,0,1,0
4100," 36 months",25.8,"GA",21.47,0,0,4,10309,100.1,4,0,"INDIVIDUAL",0,0,10309,10300,0,0,0,1,17.827397260274,1,0,0,0,1,0,0,9.53697869953838,0,0,1
30000," 36 months",13.53,"CA",25.33,0,0,16,12250,66.6,34,0,"INDIVIDUAL",0,0,49855,18400,0,1,0,1,33.6657534246575,1,0,0,0,0,1,0,11.4616426968431,0,0,1
10000," 36 months",13.99,"NY",5.18,0,1,16,8046,73.8,30,1,"INDIVIDUAL",0,89,41080,10900,1,1,0,1,27.5835616438356,1,0,0,0,0,0,0,10.8197982842103,0,1,0
10000," 36 months",11.49,"MN",15.57,0,0,20,27283,65.3,21,0,"INDIVIDUAL",0,0,257292,41800,0,0,1,1,23.3315068493151,1,1,0,0,0,1,0,11.5617251529038,1,1,0
8250," 36 months",20.99,"CO",24.04,0,0,9,32776,72.2,14,0,"INDIVIDUAL",0,0,217579,45400,0,0,0,1,25.1643835616438,1,1,0,0,1,0,0,10.5453677541517,0,0,1
20000," 60 months",16.59,"TX",18.39,1,1,11,21648,35.5,21,0,"INDIVIDUAL",0,600,346683,61000,0,1,0,1,46.5835616438356,1,1,0,0,0,1,0,11.5129354649202,0,1,0
22000," 60 months",15.31,"TX",12.99,1,0,8,23657,62.8,15,0,"INDIVIDUAL",0,0,28396,37700,1,1,0,1,29.2465753424658,1,1,0,0,1,0,0,11.3504183001091,0,0,1
5000," 36 months",11.22,"GA",25.38,0,3,11,6453,79.7,18,0,"INDIVIDUAL",0,0,18454,8100,0,0,1,1,50.2465753424658,0,0,0,1,0,1,0,10.2399955028053,1,0,1
7700," 36 months",6.92,"VA",9.17,0,0,8,7346,39.9,21,0,"INDIVIDUAL",0,141,19723,18400,1,1,0,1,25.2465753424658,1,0,0,0,0,1,0,10.9682155307592,0,0,0
16000," 60 months",13.99,"MA",13.8,0,0,9,27552,84.5,14,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,30.9972602739726,1,0,0,0,0,1,0,11.2118338856085,0,0,1
35000," 60 months",16.99,"TX",14.15,0,1,8,16492,88.4,29,0,"INDIVIDUAL",0,0,95581,18600,0,1,0,1,26.3315068493151,1,0,0,0,0,1,0,11.9183972397228,0,0,1
10000," 36 months",13.11,"NV",13.67,0,1,18,17323,37.2,43,0,"INDIVIDUAL",0,0,243261,46600,0,0,0,1,46.7506849315068,1,1,0,0,0,1,0,11.4226177519387,0,0,0
7500," 36 months",17.04,"CA",4.92,0,0,3,8398,76.3,4,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,18.9972602739726,1,0,0,0,0,0,0,10.7789771230064,0,0,0
10000," 60 months",13.18,"OR",11.06,0,3,12,21203,53,31,0,"INDIVIDUAL",0,0,337403,40300,1,0,1,1,59.3315068493151,0,1,0,0,0,0,0,11.6156486459162,1,0,1
18000," 60 months",20.99,"VA",17.55,0,0,5,6890,81.1,9,0,"INDIVIDUAL",0,206,23030,8500,0,0,0,1,28.2465753424658,1,0,0,0,0,1,0,11.2252567257629,0,0,1
12500," 36 months",6.89,"MN",30.71,0,1,21,36507,64,33,0,"INDIVIDUAL",0,0,122207,57000,0,1,0,1,31.2465753424658,1,0,0,0,1,0,0,11.571203807012,0,1,0
6000," 36 months",21,"NC",8.09,0,0,4,7256,81.5,6,0,"INDIVIDUAL",0,0,7256,8900,0,0,0,1,16.4164383561644,1,0,0,1,0,0,0,10.2036291813376,0,1,0
24000," 36 months",9.49,"NY",18.57,0,0,18,55618,71.2,29,0,"INDIVIDUAL",0,0,124878,78100,0,0,0,1,29.4164383561644,1,0,0,1,0,1,0,12.1807599657379,0,1,0
10000," 36 months",12.12,"MI",14.18,0,1,6,18584,73.2,10,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,19.827397260274,1,0,0,0,1,0,0,10.7144399907278,0,1,0
7650," 36 months",15.31,"PA",7.34,0,0,6,4399,51.8,12,0,"INDIVIDUAL",0,0,4399,8500,1,1,1,1,35.4986301369863,1,0,0,0,0,1,0,10.369671395679,1,0,1
2000," 36 months",5.79,"MO",12.35,0,1,8,4326,34.9,19,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,24.4164383561644,1,1,0,0,0,0,0,10.6919676399149,0,0,0
4300," 36 months",18.25,"CA",11.44,0,0,3,5708,93.5,4,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,17.9123287671233,1,0,0,0,0,1,0,9.61587214452889,0,1,0
